Fiyat,Yil,Kilometre,Motor_Hacmi,Motor_Gucu,Marka,Vites_Tipi,Yakit_Tipi,Segment
2800000.0,2025,6002.0,1332.0,158.0,Nissan,Otomatik,Hibrit,PREMIUM
1385000.0,2024,14331.0,999.0,115.0,Nissan,Yarı Otomatik,Benzin,UST
1985000.0,2020,57000.0,1461.0,115.0,Nissan,Yarı Otomatik,Dizel,UST
1615000.0,2020,114000.0,1332.0,160.0,Nissan,Yarı Otomatik,Benzin,PREMIUM
1250000.0,2020,183000.0,1332.0,160.0,Nissan,Yarı Otomatik,Benzin,ORTA
900000.0,2012,85000.0,1598.0,117.0,Nissan,Otomatik,Benzin,ORTA
1360000.0,2019,132000.0,1461.0,115.0,Nissan,Yarı Otomatik,Dizel,ORTA
1329000.0,2020,80000.0,999.0,115.0,Nissan,Yarı Otomatik,Benzin,UST
1695000.0,2020,90000.0,1461.0,115.0,Nissan,Yarı Otomatik,Dizel,UST
1450000.0,2016,102000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1558000.0,2015,134000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1630000.0,2019,136000.0,1461.0,115.0,Nissan,Yarı Otomatik,Dizel,ORTA
1520000.0,2021,39250.0,2298.0,190.0,Nissan,Otomatik,Dizel,PREMIUM
1565000.0,2020,55000.0,1332.0,160.0,Nissan,Yarı Otomatik,Benzin,PREMIUM
1225000.0,2015,160000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1500000.0,2020,212000.0,1461.0,115.0,Nissan,Yarı Otomatik,Dizel,ORTA
998000.0,2012,162000.0,1461.0,110.0,Nissan,Düz,Dizel,ORTA
1430000.0,2020,160000.0,1332.0,160.0,Nissan,Yarı Otomatik,Benzin,PREMIUM
910500.0,2012,92000.0,1461.0,110.0,Nissan,Düz,Dizel,ORTA
848000.0,2012,164700.0,1461.0,106.0,Nissan,Düz,Dizel,ORTA
1600000.0,2018,121000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
586000.0,2011,216000.0,1598.0,117.0,Nissan,Düz,LPG & Benzin,ORTA
1365000.0,2014,168500.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1365000.0,2017,125600.0,1197.0,115.0,Nissan,Otomatik,Benzin,UST
1700000.0,2018,136000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
830000.0,2014,209000.0,1461.0,110.0,Nissan,Düz,Dizel,ORTA
1650000.0,2018,174000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
865000.0,2012,260000.0,1461.0,110.0,Nissan,Düz,Dizel,ORTA
1175000.0,2014,116000.0,1197.0,115.0,Nissan,Otomatik,Benzin,ORTA
2299000.0,2022,30000.0,1332.0,158.0,Nissan,Otomatik,Benzin,PREMIUM
1480000.0,2016,114444.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1110000.0,2016,116500.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
902000.0,2012,187000.0,1461.0,106.0,Nissan,Düz,Dizel,ORTA
1400000.0,2015,163500.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1150000.0,2016,88800.0,1598.0,117.0,Nissan,Otomatik,Benzin,ORTA
1430000.0,2016,145000.0,1461.0,110.0,Nissan,Düz,Dizel,ORTA
1100000.0,2016,142000.0,2298.0,160.0,Nissan,Düz,Dizel,EKONOMIK
1150000.0,2016,140560.0,2298.0,160.0,Nissan,Düz,Dizel,EKONOMIK
1100000.0,2014,225000.0,1461.0,110.0,Nissan,Düz,Dizel,ORTA
1199000.0,2014,176000.0,1461.0,110.0,Nissan,Düz,Dizel,ORTA
930000.0,2015,251000.0,1598.0,130.0,Nissan,Düz,Dizel,ORTA
610000.0,2012,178000.0,1461.0,110.0,Nissan,Düz,Dizel,ORTA
770000.0,2011,280000.0,1598.0,115.0,Nissan,Düz,LPG & Benzin,ORTA
1700000.0,2024,18000.0,999.0,115.0,Nissan,Yarı Otomatik,Benzin,UST
1450000.0,2015,130000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
950000.0,2013,155000.0,1598.0,117.0,Nissan,Otomatik,Benzin,ORTA
715000.0,2009,192000.0,1598.0,115.0,Nissan,Düz,LPG & Benzin,ORTA
550000.0,2011,273000.0,1461.0,110.0,Nissan,Düz,Dizel,ORTA
1200000.0,2014,161000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1300000.0,2021,47000.0,999.0,115.0,Nissan,Yarı Otomatik,Benzin,UST
1280000.0,2016,201000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1350000.0,2015,188000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1150000.0,2016,190000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
620000.0,2012,463000.0,1461.0,110.0,Nissan,Düz,Dizel,ORTA
1750000.0,2020,82000.0,1332.0,160.0,Nissan,Yarı Otomatik,Benzin,PREMIUM
1210000.0,2016,142000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1080000.0,2016,307000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1680000.0,2020,168000.0,1461.0,115.0,Nissan,Yarı Otomatik,Dizel,ORTA
1499900.0,2020,109000.0,1332.0,160.0,Nissan,Yarı Otomatik,Benzin,PREMIUM
700000.0,2012,323000.0,1461.0,106.0,Nissan,Düz,Dizel,ORTA
975000.0,2012,187000.0,1461.0,106.0,Nissan,Düz,Dizel,ORTA
1019000.0,2014,127000.0,1598.0,117.0,Nissan,Otomatik,Benzin,ORTA
1349000.0,2014,137000.0,1197.0,115.0,Nissan,Otomatik,Benzin,ORTA
1620000.0,2020,95000.0,1332.0,160.0,Nissan,Yarı Otomatik,Benzin,PREMIUM
1135000.0,2018,55000.0,1461.0,110.0,Nissan,Düz,Dizel,UST
1515000.0,2024,30000.0,999.0,115.0,Nissan,Yarı Otomatik,Benzin,UST
1335000.0,2015,190000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1185000.0,2016,229000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
749000.0,2017,191000.0,1461.0,110.0,Nissan,Düz,Dizel,ORTA
3060000.0,2024,20850.0,1497.0,213.0,Nissan,Otomatik,Benzin,PREMIUM
1275000.0,2014,200000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1167500.0,2021,73500.0,999.0,115.0,Nissan,Düz,Benzin,UST
1370000.0,2016,211000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1444000.0,2016,130000.0,1598.0,130.0,Nissan,Otomatik,Dizel,ORTA
1799000.0,2018,139000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,ORTA
1235000.0,2022,74800.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1220000.0,2024,6100.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
1270000.0,2023,111000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1525000.0,2025,20000.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
1290000.0,2024,30000.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
1875000.0,2020,104000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2435000.0,2024,14500.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1370000.0,2022,59000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1700000.0,2021,40000.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1439000.0,2022,26000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1330000.0,2024,15000.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
4280000.0,2023,28000.0,1598.0,230.0,Hyundai,Otomatik,Hibrit,PREMIUM
1080000.0,2014,125000.0,1591.0,135.0,Hyundai,Otomatik,Benzin,ORTA
2120000.0,2022,48000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1070000.0,2011,160000.0,1995.0,184.0,Hyundai,Otomatik,Dizel,EKONOMIK
1250000.0,2023,56000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1650000.0,2019,218000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,ORTA
1915000.0,2020,128000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1400000.0,2016,191000.0,1591.0,177.0,Hyundai,Yarı Otomatik,Benzin,ORTA
1465000.0,2017,185000.0,1591.0,132.0,Hyundai,Otomatik,LPG & Benzin,ORTA
1847500.0,2020,65000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1769500.0,2020,100000.0,1591.0,177.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1893500.0,2020,53000.0,1591.0,177.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1879500.0,2020,67000.0,1591.0,177.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1220000.0,2017,199000.0,1591.0,132.0,Hyundai,Düz,LPG & Benzin,ORTA
1279000.0,2016,99000.0,1591.0,132.0,Hyundai,Düz,Benzin,ORTA
1219750.0,2016,143000.0,1591.0,132.0,Hyundai,Düz,LPG & Benzin,ORTA
1839000.0,2018,128000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2325000.0,2023,56150.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1300000.0,2019,142100.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,ORTA
900000.0,2012,180000.0,1591.0,135.0,Hyundai,Düz,Benzin,ORTA
2750000.0,2024,24000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1430000.0,2022,45000.0,998.0,120.0,Hyundai,Otomatik,Benzin,UST
1950000.0,2020,99080.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1010000.0,2012,154000.0,1591.0,135.0,Hyundai,Düz,LPG & Benzin,ORTA
1550000.0,2023,8700.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
950000.0,2014,244000.0,1591.0,135.0,Hyundai,Otomatik,LPG & Benzin,ORTA
950000.0,2013,216000.0,1591.0,135.0,Hyundai,Düz,LPG & Benzin,ORTA
1450000.0,2023,14000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1150000.0,2022,75000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1470000.0,2018,191000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,ORTA
1460000.0,2024,41000.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
1490000.0,2016,214000.0,1995.0,185.0,Hyundai,Otomatik,Dizel,PREMIUM
1433000.0,2020,112000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,ORTA
1400000.0,2016,191000.0,1591.0,177.0,Hyundai,Yarı Otomatik,Benzin,ORTA
1465000.0,2017,185000.0,1591.0,132.0,Hyundai,Otomatik,LPG & Benzin,ORTA
1847500.0,2020,65000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1440000.0,2022,56000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1190000.0,2014,171000.0,1591.0,135.0,Hyundai,Otomatik,Benzin,ORTA
675000.0,2005,230000.0,1991.0,112.0,Hyundai,Otomatik,Dizel,EKONOMIK
1460000.0,2023,31000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1490000.0,2024,6100.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
1130000.0,2024,40000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
2110000.0,2023,43000.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1950950.0,2023,46000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2595000.0,2025,6001.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1350000.0,2023,61000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1380000.0,2022,30000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1550000.0,2018,73000.0,1591.0,132.0,Hyundai,Otomatik,Benzin,PREMIUM
1879500.0,2020,53000.0,1591.0,177.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1400000.0,2016,191000.0,1591.0,177.0,Hyundai,Yarı Otomatik,Benzin,ORTA
1847500.0,2020,65000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1440000.0,2022,56000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1190000.0,2014,171000.0,1591.0,135.0,Hyundai,Otomatik,Benzin,ORTA
675000.0,2005,230000.0,1991.0,112.0,Hyundai,Otomatik,Dizel,EKONOMIK
1460000.0,2023,31000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1490000.0,2024,6100.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
2110000.0,2023,43000.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1950950.0,2023,46000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1550000.0,2018,73000.0,1591.0,132.0,Hyundai,Otomatik,Benzin,PREMIUM
1879500.0,2020,53000.0,1591.0,177.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1279000.0,2016,99000.0,1591.0,132.0,Hyundai,Düz,Benzin,ORTA
1359000.0,2024,62985.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1189000.0,2023,125000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1130000.0,2024,40000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1610000.0,2025,7000.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
2059000.0,2023,45000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1260000.0,2023,100000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1250000.0,2014,146000.0,1591.0,135.0,Hyundai,Otomatik,LPG & Benzin,ORTA
2649650.0,2024,19000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1454900.0,2023,25175.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1119000.0,2022,119000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1385950.0,2025,19004.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
1825000.0,2019,61820.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2049000.0,2024,17500.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1225000.0,2022,73000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
2395000.0,2023,78000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
590000.0,2009,273000.0,1991.0,150.0,Hyundai,Otomatik,Dizel,EKONOMIK
1595000.0,2019,166000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,ORTA
1470000.0,2023,31000.0,998.0,120.0,Hyundai,Otomatik,Benzin,UST
1600000.0,2018,84500.0,1591.0,132.0,Hyundai,Otomatik,Benzin,PREMIUM
2040000.0,2022,50000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1399000.0,2021,32000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
2039000.0,2025,29052.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1495000.0,2024,8045.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
1350000.0,2024,55000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1257500.0,2023,39000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1339000.0,2022,95000.0,1368.0,100.0,Hyundai,Otomatik,LPG & Benzin,UST
1440000.0,2022,52000.0,1368.0,100.0,Hyundai,Otomatik,LPG & Benzin,UST
1380000.0,2023,66273.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1265000.0,2022,82200.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1300000.0,2023,58605.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1265000.0,2023,82000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1299900.0,2022,29000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1155000.0,2023,110000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1229000.0,2022,90000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1895000.0,2022,129187.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1925000.0,2021,100000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1470000.0,2023,37000.0,1368.0,100.0,Hyundai,Otomatik,LPG & Benzin,UST
1410000.0,2024,19000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
2725000.0,2025,6001.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1395000.0,2015,56000.0,1591.0,135.0,Hyundai,Otomatik,LPG & Benzin,ORTA
2650000.0,2023,28000.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
2110000.0,2023,43000.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1950950.0,2023,46000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1550000.0,2018,73000.0,1591.0,132.0,Hyundai,Otomatik,Benzin,PREMIUM
1879500.0,2020,53000.0,1591.0,177.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1279000.0,2016,99000.0,1591.0,132.0,Hyundai,Düz,Benzin,ORTA
1359000.0,2024,62985.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1189000.0,2023,125000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1150000.0,2024,40000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1610000.0,2025,7000.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
2059000.0,2023,45000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2565000.0,2025,6001.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1260000.0,2023,100000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1749750.0,2021,95000.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1799000.0,2018,139000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,ORTA
2650000.0,2023,28000.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1751500.0,2020,100000.0,1591.0,177.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1635000.0,2021,93000.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
2500000.0,2024,40000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1198000.0,2015,101000.0,1591.0,135.0,Hyundai,Otomatik,Benzin,ORTA
2175000.0,2025,6600.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
515000.0,2005,355000.0,1975.0,141.0,Hyundai,Düz,LPG & Benzin,EKONOMIK
2700000.0,2024,34000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2320000.0,2023,73000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1379000.0,2024,26500.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1544000.0,2024,8000.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
497500.0,2006,390000.0,1991.0,112.0,Hyundai,Otomatik,Dizel,EKONOMIK
1480000.0,2016,213500.0,1995.0,185.0,Hyundai,Otomatik,Dizel,PREMIUM
2075000.0,2022,45000.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1435000.0,2024,16800.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1449000.0,2023,32000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1455000.0,2022,23000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1439000.0,2023,39000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1315000.0,2023,69500.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1319000.0,2021,62000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1369000.0,2022,35000.0,1368.0,100.0,Hyundai,Otomatik,LPG & Benzin,UST
1195000.0,2023,69500.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1224950.0,2022,79200.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1375000.0,2023,64814.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1199999.0,2023,125000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1495000.0,2023,8000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1360000.0,2023,70514.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1455000.0,2023,44000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1438000.0,2024,23965.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1248950.0,2022,58000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1099000.0,2022,129500.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1425000.0,2023,55000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1420000.0,2023,33000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1539000.0,2024,14000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1545000.0,2024,20000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1259000.0,2023,65300.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1365000.0,2022,85500.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1350000.0,2024,55000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1339000.0,2022,95000.0,1368.0,100.0,Hyundai,Otomatik,LPG & Benzin,UST
1380000.0,2023,66273.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1265000.0,2022,82200.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1300000.0,2023,58605.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1265000.0,2023,82000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1299900.0,2022,29000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1155000.0,2023,110000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1229000.0,2022,90000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1319000.0,2021,49750.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1360000.0,2021,30540.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1745000.0,2016,92500.0,1995.0,185.0,Hyundai,Otomatik,Dizel,PREMIUM
769900.0,2010,147000.0,1991.0,150.0,Hyundai,Otomatik,Dizel,EKONOMIK
2480000.0,2023,49819.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
2080000.0,2022,40000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1590000.0,2021,117000.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
2150000.0,2024,6001.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
2165000.0,2025,6001.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1415000.0,2024,22000.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
1950000.0,2020,105000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2045000.0,2024,10150.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1450000.0,2016,104500.0,1591.0,177.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1280000.0,2014,97000.0,1591.0,135.0,Hyundai,Otomatik,Benzin,ORTA
735000.0,2012,251000.0,1591.0,135.0,Hyundai,Düz,LPG & Benzin,ORTA
750000.0,2008,155000.0,1991.0,112.0,Hyundai,Otomatik,Dizel,EKONOMIK
1459000.0,2022,29889.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
1440000.0,2022,56000.0,1368.0,100.0,Hyundai,Otomatik,Benzin,UST
2100000.0,2021,63000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2150000.0,2023,20700.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1550000.0,2015,148000.0,1591.0,177.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
1322500.0,2022,98500.0,998.0,120.0,Hyundai,Otomatik,Benzin,UST
1335000.0,2019,38000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1950000.0,2021,50000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1735000.0,2018,130000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,ORTA
1939000.0,2022,73000.0,1598.0,180.0,Hyundai,Yarı Otomatik,Benzin,PREMIUM
2270000.0,2023,20000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1449000.0,2015,150000.0,1591.0,132.0,Hyundai,Otomatik,Benzin,ORTA
1055000.0,2014,176000.0,1591.0,135.0,Hyundai,Otomatik,Benzin,ORTA
2650000.0,2022,52000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2199000.0,2022,120000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1510000.0,2025,40000.0,998.0,100.0,Hyundai,Yarı Otomatik,Benzin,UST
1960000.0,2021,80650.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
936000.0,2012,127000.0,1591.0,135.0,Hyundai,Düz,LPG & Benzin,ORTA
1650000.0,2019,161000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,ORTA
2100000.0,2020,56500.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2140000.0,2023,32000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1000000.0,2011,152000.0,1591.0,135.0,Hyundai,Otomatik,LPG & Benzin,ORTA
2520000.0,2023,37000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2575000.0,2024,59750.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2449000.0,2023,45000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2525000.0,2023,35000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2465000.0,2023,48000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2795000.0,2024,12000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
3125000.0,2025,6001.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2176500.0,2023,91000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1835000.0,2020,118000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1159500.0,2015,139465.0,1591.0,135.0,Hyundai,Otomatik,Benzin,ORTA
2375000.0,2023,55000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1995000.0,2021,58000.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
2995750.0,2024,6520.0,1598.0,136.0,Hyundai,Yarı Otomatik,Dizel,PREMIUM
1500000.0,2020,67977.0,998.0,120.0,Hyundai,Düz,Benzin,UST
